case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes,pool_source,source_csv
ex214,ex214_bf16_reciprocal_square_sign_pair_case,bf16_reciprocal_square,sign_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex214/verilog/ex214_bf16_reciprocal_square_sign_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex214/aigs/ex214_bf16_reciprocal_square_sign_pair_case.aig,1,1,1,313,13,4069,12.975,32768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex214,ex214_bf16_reciprocal_square_exp_mant_delta_pair,bf16_reciprocal_square,exp_mant_delta_pair,student/work/reverse_bf16_deep_20260603_1223/ex214/verilog/ex214_bf16_reciprocal_square_exp_mant_delta_pair.v,student/work/reverse_bf16_deep_20260603_1223/ex214/aigs/ex214_bf16_reciprocal_square_exp_mant_delta_pair.aig,1,1,1,369,12,4428,4.418,16895,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex214,ex214_bf16_reciprocal_square_positive_default_exp_mant_delta,bf16_reciprocal_square,positive_default_exp_mant_delta,student/work/reverse_bf16_deep_20260603_1223/ex214/verilog/ex214_bf16_reciprocal_square_positive_default_exp_mant_delta.v,student/work/reverse_bf16_deep_20260603_1223/ex214/aigs/ex214_bf16_reciprocal_square_positive_default_exp_mant_delta.aig,1,1,1,380,12,4560,3.010,16895; default=same; exceptions=0,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex214,ex214_bf16_reciprocal_square_semantic_arith_fields,bf16_reciprocal_square,semantic_arith_fields,student/work/reverse_bf16_semantic_20260603_1108/ex214/verilog/ex214_bf16_reciprocal_square_semantic_arith_fields.v,student/work/reverse_bf16_semantic_20260603_1108/ex214/aigs/ex214_bf16_reciprocal_square_semantic_arith_fields.aig,1,1,1,368,19,6992,0.901,128; sign_mode=same; normal_table_entries=127,semantic BF16 exponent/mantissa RTL,bf16_semantic_variants_20260603_1108,bf16_frontend_pool_all_20260603_1209.csv
ex214,ex214_bf16_reciprocal_square_exp_mant_pair_case,bf16_reciprocal_square,exp_mant_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex214/verilog/ex214_bf16_reciprocal_square_exp_mant_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex214/aigs/ex214_bf16_reciprocal_square_exp_mant_pair_case.aig,1,1,1,616,13,8008,4.482,16639,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex214,ex214_bf16_reciprocal_square_sign_exp_mant_case,bf16_reciprocal_square,sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex214/verilog/ex214_bf16_reciprocal_square_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex214/aigs/ex214_bf16_reciprocal_square_sign_exp_mant_case.aig,1,1,1,583,14,8162,5.685,33278,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex214,ex214_bf16_reciprocal_square_split_sign_exp_mant_case,bf16_reciprocal_square,split_sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex214/verilog/ex214_bf16_reciprocal_square_split_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex214/aigs/ex214_bf16_reciprocal_square_split_sign_exp_mant_case.aig,1,1,1,639,13,8307,5.604,33278,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex214,ex214_bf16_reciprocal_square_positive_default_exp_mant_case,bf16_reciprocal_square,positive_default_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex214/verilog/ex214_bf16_reciprocal_square_positive_default_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex214/aigs/ex214_bf16_reciprocal_square_positive_default_exp_mant_case.aig,1,1,1,658,13,8554,3.458,16639; default=same; exceptions=0,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex214,ex214_bf16_reciprocal_square_semantic_sign_exp_field_defaults,bf16_reciprocal_square,semantic_sign_exp_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex214/verilog/ex214_bf16_reciprocal_square_semantic_sign_exp_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex214/aigs/ex214_bf16_reciprocal_square_semantic_sign_exp_field_defaults.aig,1,1,1,660,13,8580,9.043,groups=512; full_default_groups=254; exceptions=32262,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex214,ex214_bf16_reciprocal_square_semantic_positive_field_defaults,bf16_reciprocal_square,semantic_positive_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex214/verilog/ex214_bf16_reciprocal_square_semantic_positive_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex214/aigs/ex214_bf16_reciprocal_square_semantic_positive_field_defaults.aig,1,1,1,667,13,8671,4.258,positive_exp_groups=256; full_default_groups=127; positive_exceptions=16131; relation=same_pos; negative_exceptions=0,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex214,ex214_bf16_reciprocal_square_semantic_exp_delta_fields,bf16_reciprocal_square,semantic_exp_delta_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex214/verilog/ex214_bf16_reciprocal_square_semantic_exp_delta_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex214/aigs/ex214_bf16_reciprocal_square_semantic_exp_delta_fields.aig,1,1,1,364,25,9100,8.217,base=arith_recip_square; positive_entries=32768; normal_entries=16256; special_entries=16512; relation=same_pos; negative_exceptions=0,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex214,ex214_bf16_reciprocal_square_sign_exp_default_expr_case,bf16_reciprocal_square,sign_exp_default_expr_case,student/work/reverse_bf16_deep_20260603_1223/ex214/verilog/ex214_bf16_reciprocal_square_sign_exp_default_expr_case.v,student/work/reverse_bf16_deep_20260603_1223/ex214/aigs/ex214_bf16_reciprocal_square_sign_exp_default_expr_case.aig,1,1,1,827,14,11578,6.402,"groups=512; full_default_groups=254; exceptions=32512; defaults=abs_input:252,nan:2,pos_inf:128,sign_zero:65,zero:65",bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex214,ex214_bf16_reciprocal_square_semantic_field_reassembly,bf16_reciprocal_square,semantic_field_reassembly,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex214/verilog/ex214_bf16_reciprocal_square_semantic_field_reassembly.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex214/aigs/ex214_bf16_reciprocal_square_semantic_field_reassembly.aig,1,1,1,857,14,11998,12.914,65536,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex215,ex215_bf16_reciprocal_sqrt_sign_pair_case,bf16_reciprocal_sqrt,sign_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex215/verilog/ex215_bf16_reciprocal_sqrt_sign_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex215/aigs/ex215_bf16_reciprocal_sqrt_sign_pair_case.aig,1,1,1,385,13,5005,11.823,32768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex215,ex215_bf16_reciprocal_sqrt_semantic_positive_symmetry_fields,bf16_reciprocal_sqrt,semantic_positive_symmetry_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex215/verilog/ex215_bf16_reciprocal_sqrt_semantic_positive_symmetry_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex215/aigs/ex215_bf16_reciprocal_sqrt_semantic_positive_symmetry_fields.aig,1,1,1,392,13,5096,13.065,positive_entries=32768; relation=nan; negative_exceptions=128,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex215,ex215_bf16_reciprocal_sqrt_semantic_exp_delta_fields,bf16_reciprocal_sqrt,semantic_exp_delta_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex215/verilog/ex215_bf16_reciprocal_sqrt_semantic_exp_delta_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex215/aigs/ex215_bf16_reciprocal_sqrt_semantic_exp_delta_fields.aig,1,1,1,401,13,5213,8.981,base=arith_recip_sqrt; positive_entries=32768; normal_entries=32512; special_entries=256; relation=nan; negative_exceptions=128,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex215,ex215_bf16_reciprocal_sqrt_semantic_arith_fields,bf16_reciprocal_sqrt,semantic_arith_fields,student/work/reverse_bf16_semantic_20260603_1108/ex215/verilog/ex215_bf16_reciprocal_sqrt_semantic_arith_fields.v,student/work/reverse_bf16_semantic_20260603_1108/ex215/aigs/ex215_bf16_reciprocal_sqrt_semantic_arith_fields.aig,1,1,1,408,13,5304,1.164,256; sign_mode=nan; normal_table_entries=254,semantic BF16 exponent/mantissa RTL,bf16_semantic_variants_20260603_1108,bf16_frontend_pool_all_20260603_1209.csv
ex215,ex215_bf16_reciprocal_sqrt_default_expr_exception_case,bf16_reciprocal_sqrt,default_expr_exception_case,student/work/reverse_bf16_deep_20260603_1223/ex215/verilog/ex215_bf16_reciprocal_sqrt_default_expr_exception_case.v,student/work/reverse_bf16_deep_20260603_1223/ex215/aigs/ex215_bf16_reciprocal_sqrt_default_expr_exception_case.aig,1,1,1,387,14,5418,14.737,exceptions=32769; default=nan; matches=32767,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex215,ex215_bf16_reciprocal_sqrt_value_case,bf16_reciprocal_sqrt,value_case,student/work/reverse_bf16_deep_20260603_1223/ex215/verilog/ex215_bf16_reciprocal_sqrt_value_case.v,student/work/reverse_bf16_deep_20260603_1223/ex215/aigs/ex215_bf16_reciprocal_sqrt_value_case.aig,1,1,1,387,14,5418,15.208,65536,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex215,ex215_bf16_reciprocal_sqrt_exp_mant_delta_pair,bf16_reciprocal_sqrt,exp_mant_delta_pair,student/work/reverse_bf16_deep_20260603_1223/ex215/verilog/ex215_bf16_reciprocal_sqrt_exp_mant_delta_pair.v,student/work/reverse_bf16_deep_20260603_1223/ex215/aigs/ex215_bf16_reciprocal_sqrt_exp_mant_delta_pair.aig,1,1,1,418,13,5434,6.684,32897,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex215,ex215_bf16_reciprocal_sqrt_positive_default_exp_mant_delta,bf16_reciprocal_sqrt,positive_default_exp_mant_delta,student/work/reverse_bf16_deep_20260603_1223/ex215/verilog/ex215_bf16_reciprocal_sqrt_positive_default_exp_mant_delta.v,student/work/reverse_bf16_deep_20260603_1223/ex215/aigs/ex215_bf16_reciprocal_sqrt_positive_default_exp_mant_delta.aig,1,1,1,429,14,6006,5.167,32898; default=nan; exceptions=128,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex215,ex215_bf16_reciprocal_sqrt_split_sign_exp_mant_case,bf16_reciprocal_sqrt,split_sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex215/verilog/ex215_bf16_reciprocal_sqrt_split_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex215/aigs/ex215_bf16_reciprocal_sqrt_split_sign_exp_mant_case.aig,1,1,1,868,14,12152,5.589,32897,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex215,ex215_bf16_reciprocal_sqrt_semantic_positive_field_defaults,bf16_reciprocal_sqrt,semantic_positive_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex215/verilog/ex215_bf16_reciprocal_sqrt_semantic_positive_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex215/aigs/ex215_bf16_reciprocal_sqrt_semantic_positive_field_defaults.aig,1,1,1,843,15,12645,7.400,positive_exp_groups=256; full_default_groups=1; positive_exceptions=31624; relation=nan; negative_exceptions=128,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex215,ex215_bf16_reciprocal_sqrt_positive_default_exp_mant_case,bf16_reciprocal_sqrt,positive_default_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex215/verilog/ex215_bf16_reciprocal_sqrt_positive_default_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex215/aigs/ex215_bf16_reciprocal_sqrt_positive_default_exp_mant_case.aig,1,1,1,1016,14,14224,5.650,32642; default=nan; exceptions=128,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex215,ex215_bf16_reciprocal_sqrt_exp_mant_pair_case,bf16_reciprocal_sqrt,exp_mant_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex215/verilog/ex215_bf16_reciprocal_sqrt_exp_mant_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex215/aigs/ex215_bf16_reciprocal_sqrt_exp_mant_pair_case.aig,1,1,1,1057,15,15855,6.146,32641,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex215,ex215_bf16_reciprocal_sqrt_sign_exp_mant_case,bf16_reciprocal_sqrt,sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex215/verilog/ex215_bf16_reciprocal_sqrt_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex215/aigs/ex215_bf16_reciprocal_sqrt_sign_exp_mant_case.aig,1,1,1,1071,15,16065,5.613,32897,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex215,ex215_bf16_reciprocal_sqrt_semantic_sign_exp_field_defaults,bf16_reciprocal_sqrt,semantic_sign_exp_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex215/verilog/ex215_bf16_reciprocal_sqrt_semantic_sign_exp_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex215/aigs/ex215_bf16_reciprocal_sqrt_semantic_sign_exp_field_defaults.aig,1,1,1,1173,16,18768,7.671,groups=512; full_default_groups=257; exceptions=31624,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex215,ex215_bf16_reciprocal_sqrt_semantic_field_reassembly,bf16_reciprocal_sqrt,semantic_field_reassembly,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex215/verilog/ex215_bf16_reciprocal_sqrt_semantic_field_reassembly.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex215/aigs/ex215_bf16_reciprocal_sqrt_semantic_field_reassembly.aig,1,1,1,1405,15,21075,11.624,65536,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex215,ex215_bf16_reciprocal_sqrt_sign_exp_default_expr_case,bf16_reciprocal_sqrt,sign_exp_default_expr_case,student/work/reverse_bf16_deep_20260603_1223/ex215/verilog/ex215_bf16_reciprocal_sqrt_sign_exp_default_expr_case.v,student/work/reverse_bf16_deep_20260603_1223/ex215/aigs/ex215_bf16_reciprocal_sqrt_sign_exp_default_expr_case.aig,1,1,1,1261,17,21437,6.382,"groups=512; full_default_groups=257; exceptions=32512; defaults=abs_input:254,nan:256,pos_inf:1,sign_inf:1",bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex216,ex216_bf16_cube_semantic_positive_symmetry_fields,bf16_cube,semantic_positive_symmetry_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex216/verilog/ex216_bf16_cube_semantic_positive_symmetry_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex216/aigs/ex216_bf16_cube_semantic_positive_symmetry_fields.aig,1,1,1,437,14,6118,9.259,positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex216,ex216_bf16_cube_sign_pair_case,bf16_cube,sign_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex216/verilog/ex216_bf16_cube_sign_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex216/aigs/ex216_bf16_cube_sign_pair_case.aig,1,1,1,443,15,6645,10.990,32768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex216,ex216_bf16_cube_value_case,bf16_cube,value_case,student/work/reverse_bf16_deep_20260603_1223/ex216/verilog/ex216_bf16_cube_value_case.v,student/work/reverse_bf16_deep_20260603_1223/ex216/aigs/ex216_bf16_cube_value_case.aig,1,1,1,462,15,6930,14.100,65536,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex216,ex216_bf16_cube_semantic_arith_fields,bf16_cube,semantic_arith_fields,student/work/reverse_bf16_semantic_20260603_1108/ex216/verilog/ex216_bf16_cube_semantic_arith_fields.v,student/work/reverse_bf16_semantic_20260603_1108/ex216/aigs/ex216_bf16_cube_semantic_arith_fields.aig,1,1,1,435,16,6960,0.905,128; sign_mode=sign_flip; normal_table_entries=127,semantic BF16 exponent/mantissa RTL,bf16_semantic_variants_20260603_1108,bf16_frontend_pool_all_20260603_1209.csv
ex216,ex216_bf16_cube_exp_mant_delta_pair,bf16_cube,exp_mant_delta_pair,student/work/reverse_bf16_deep_20260603_1223/ex216/verilog/ex216_bf16_cube_exp_mant_delta_pair.v,student/work/reverse_bf16_deep_20260603_1223/ex216/aigs/ex216_bf16_cube_exp_mant_delta_pair.aig,1,1,1,498,14,6972,3.498,11434,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex216,ex216_bf16_cube_positive_default_exp_mant_delta,bf16_cube,positive_default_exp_mant_delta,student/work/reverse_bf16_deep_20260603_1223/ex216/verilog/ex216_bf16_cube_positive_default_exp_mant_delta.v,student/work/reverse_bf16_deep_20260603_1223/ex216/aigs/ex216_bf16_cube_positive_default_exp_mant_delta.aig,1,1,1,494,15,7410,2.676,11561; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex216,ex216_bf16_cube_semantic_exp_delta_fields,bf16_cube,semantic_exp_delta_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex216/verilog/ex216_bf16_cube_semantic_exp_delta_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex216/aigs/ex216_bf16_cube_semantic_exp_delta_fields.aig,1,1,1,414,22,9108,6.726,base=arith_cube; positive_entries=32768; normal_entries=10828; special_entries=21940; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex216,ex216_bf16_cube_exp_mant_pair_case,bf16_cube,exp_mant_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex216/verilog/ex216_bf16_cube_exp_mant_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex216/aigs/ex216_bf16_cube_exp_mant_pair_case.aig,1,1,1,781,13,10153,3.893,11178,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex216,ex216_bf16_cube_positive_default_exp_mant_case,bf16_cube,positive_default_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex216/verilog/ex216_bf16_cube_positive_default_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex216/aigs/ex216_bf16_cube_positive_default_exp_mant_case.aig,1,1,1,768,14,10752,2.736,11305; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex216,ex216_bf16_cube_split_sign_exp_mant_case,bf16_cube,split_sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex216/verilog/ex216_bf16_cube_split_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex216/aigs/ex216_bf16_cube_split_sign_exp_mant_case.aig,1,1,1,778,14,10892,4.717,22356,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex216,ex216_bf16_cube_semantic_positive_field_defaults,bf16_cube,semantic_positive_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex216/verilog/ex216_bf16_cube_semantic_positive_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex216/aigs/ex216_bf16_cube_semantic_positive_field_defaults.aig,1,1,1,813,15,12195,3.804,positive_exp_groups=256; full_default_groups=170; positive_exceptions=10745; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex216,ex216_bf16_cube_semantic_field_reassembly,bf16_cube,semantic_field_reassembly,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex216/verilog/ex216_bf16_cube_semantic_field_reassembly.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex216/aigs/ex216_bf16_cube_semantic_field_reassembly.aig,1,1,1,896,17,15232,11.191,65536,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex216,ex216_bf16_cube_semantic_sign_exp_field_defaults,bf16_cube,semantic_sign_exp_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex216/verilog/ex216_bf16_cube_semantic_sign_exp_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex216/aigs/ex216_bf16_cube_semantic_sign_exp_field_defaults.aig,1,1,1,956,17,16252,6.751,groups=512; full_default_groups=340; exceptions=21490,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex216,ex216_bf16_cube_sign_exp_mant_case,bf16_cube,sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex216/verilog/ex216_bf16_cube_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex216/aigs/ex216_bf16_cube_sign_exp_mant_case.aig,1,1,1,1367,15,20505,4.690,22356,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex216,ex216_bf16_cube_sign_exp_default_expr_case,bf16_cube,sign_exp_default_expr_case,student/work/reverse_bf16_deep_20260603_1223/ex216/verilog/ex216_bf16_cube_sign_exp_default_expr_case.v,student/work/reverse_bf16_deep_20260603_1223/ex216/aigs/ex216_bf16_cube_sign_exp_default_expr_case.aig,1,1,1,1283,16,20528,5.105,"groups=512; full_default_groups=340; exceptions=21656; defaults=abs_input:167,input:1,nan:2,pos_inf:86,sign_inf:86,sign_zero:170",bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex216,ex216_bf16_cube_default_expr_exception_case,bf16_cube,default_expr_exception_case,student/work/reverse_bf16_deep_20260603_1223/ex216/verilog/ex216_bf16_cube_default_expr_exception_case.v,student/work/reverse_bf16_deep_20260603_1223/ex216/aigs/ex216_bf16_cube_default_expr_exception_case.aig,1,1,1,24001,27,648027,94.471,exceptions=43670; default=sign_inf; matches=21866,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex217,ex217_bf16_cbrt_positive_default_exp_mant_delta,bf16_cbrt,positive_default_exp_mant_delta,student/work/reverse_bf16_deep_20260603_1223/ex217/verilog/ex217_bf16_cbrt_positive_default_exp_mant_delta.v,student/work/reverse_bf16_deep_20260603_1223/ex217/aigs/ex217_bf16_cbrt_positive_default_exp_mant_delta.aig,1,1,1,679,16,10864,5.495,33024; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex217,ex217_bf16_cbrt_exp_mant_delta_pair,bf16_cbrt,exp_mant_delta_pair,student/work/reverse_bf16_deep_20260603_1223/ex217/verilog/ex217_bf16_cbrt_exp_mant_delta_pair.v,student/work/reverse_bf16_deep_20260603_1223/ex217/aigs/ex217_bf16_cbrt_exp_mant_delta_pair.aig,1,1,1,680,16,10880,7.465,32897,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex217,ex217_bf16_cbrt_positive_default_exp_mant_case,bf16_cbrt,positive_default_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex217/verilog/ex217_bf16_cbrt_positive_default_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex217/aigs/ex217_bf16_cbrt_positive_default_exp_mant_case.aig,1,1,1,902,14,12628,5.546,32768; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex217,ex217_bf16_cbrt_split_sign_exp_mant_case,bf16_cbrt,split_sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex217/verilog/ex217_bf16_cbrt_split_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex217/aigs/ex217_bf16_cbrt_split_sign_exp_mant_case.aig,1,1,1,922,15,13830,9.915,65282,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex217,ex217_bf16_cbrt_exp_mant_pair_case,bf16_cbrt,exp_mant_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex217/verilog/ex217_bf16_cbrt_exp_mant_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex217/aigs/ex217_bf16_cbrt_exp_mant_pair_case.aig,1,1,1,999,14,13986,7.427,32641,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex217,ex217_bf16_cbrt_semantic_arith_fields,bf16_cbrt,semantic_arith_fields,student/work/reverse_bf16_semantic_20260603_1108/ex217/verilog/ex217_bf16_cbrt_semantic_arith_fields.v,student/work/reverse_bf16_semantic_20260603_1108/ex217/aigs/ex217_bf16_cbrt_semantic_arith_fields.aig,1,1,1,592,24,14208,1.638,384; sign_mode=sign_flip; normal_table_entries=382,semantic BF16 exponent/mantissa RTL,bf16_semantic_variants_20260603_1108,bf16_frontend_pool_all_20260603_1209.csv
ex217,ex217_bf16_cbrt_semantic_positive_field_defaults,bf16_cbrt,semantic_positive_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex217/verilog/ex217_bf16_cbrt_semantic_positive_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex217/aigs/ex217_bf16_cbrt_semantic_positive_field_defaults.aig,1,1,1,1232,15,18480,8.051,positive_exp_groups=256; full_default_groups=1; positive_exceptions=31496; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
