case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit2_synth_preset,hamming_weight_preserving_lossy_routing_normalizer,repair_bit2,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit2,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit2_synth_preset.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit2_synth_preset.aig,1,,848,25,21200,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit2_synth_preset.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit3_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,repair_bit3,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit3,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit3_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit3_abc_g_aig.aig,1,,797,23,18331,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit3_abc_g_aig.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit3_synth_preset,hamming_weight_preserving_lossy_routing_normalizer,repair_bit3,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit3,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit3_synth_preset.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit3_synth_preset.aig,1,,769,23,17687,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit3_synth_preset.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit4_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,repair_bit4,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit4,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit4_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit4_abc_g_aig.aig,1,,828,24,19872,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit4_abc_g_aig.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit4_synth_preset,hamming_weight_preserving_lossy_routing_normalizer,repair_bit4,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit4,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit4_synth_preset.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit4_synth_preset.aig,1,,847,25,21175,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit4_synth_preset.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit5_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,repair_bit5,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit5,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit5_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit5_abc_g_aig.aig,1,,832,23,19136,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit5_abc_g_aig.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit5_synth_preset,hamming_weight_preserving_lossy_routing_normalizer,repair_bit5,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit5,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit5_synth_preset.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit5_synth_preset.aig,1,,848,25,21200,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit5_synth_preset.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit6_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,repair_bit6,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit6,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit6_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit6_abc_g_aig.aig,1,,837,24,20088,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit6_abc_g_aig.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit6_synth_preset,hamming_weight_preserving_lossy_routing_normalizer,repair_bit6,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit6,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit6_synth_preset.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit6_synth_preset.aig,1,,851,24,20424,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit6_synth_preset.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit7_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,repair_bit7,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit7,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit7_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit7_abc_g_aig.aig,1,,835,24,20040,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit7_abc_g_aig.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit7_synth_preset,hamming_weight_preserving_lossy_routing_normalizer,repair_bit7,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit7,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit7_synth_preset.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit7_synth_preset.aig,1,,853,24,20472,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit7_synth_preset.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit8_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,repair_bit8,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit8,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit8_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit8_abc_g_aig.aig,1,,831,24,19944,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit8_abc_g_aig.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit8_synth_preset,hamming_weight_preserving_lossy_routing_normalizer,repair_bit8,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit8,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit8_synth_preset.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit8_synth_preset.aig,1,,777,25,19425,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit8_synth_preset.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit9_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,repair_bit9,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit9,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit9_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit9_abc_g_aig.aig,1,,821,23,18883,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit9_abc_g_aig.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit9_synth_preset,hamming_weight_preserving_lossy_routing_normalizer,repair_bit9,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit9,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit9_synth_preset.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit9_synth_preset.aig,1,,851,25,21275,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit9_synth_preset.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit10_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,repair_bit10,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit10,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit10_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit10_abc_g_aig.aig,1,,815,24,19560,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit10_abc_g_aig.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit10_synth_preset,hamming_weight_preserving_lossy_routing_normalizer,repair_bit10,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit10,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit10_synth_preset.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit10_synth_preset.aig,1,,831,24,19944,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit10_synth_preset.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit11_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,repair_bit11,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit11,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit11_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit11_abc_g_aig.aig,1,,801,24,19224,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit11_abc_g_aig.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit11_synth_preset,hamming_weight_preserving_lossy_routing_normalizer,repair_bit11,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit11,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit11_synth_preset.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit11_synth_preset.aig,1,,817,24,19608,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit11_synth_preset.evaluate.py.log,official evaluate.py OK
ex297,unknown,unknown-symbol-r26,ex297_r26_oppdelta_cell_residual_abc_g_aig,cyclic 2-bit-symbol opposite-cell descriptor recurrence,opposite-cell anchor/delta descriptor residual BDD,shared opposite-pair xor descriptors with per-cell residual BDD pools,ex297|cyclic_2-bit-symbol_opposite-cell_descriptor_recurrence|opposite-cell_anchor/delta_descriptor_residual_BDD|shared_opposite-pair_xor_descriptors_with_per-cell_residual_BDD_pools|yosys_abc_g_aig|official_truth_exact_invertible_opposite_delta_descriptor|cell_pairs,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex297/verilog/ex297_r26_oppdelta_cell_residual.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex297/aigs/ex297_r26_oppdelta_cell_residual_abc_g_aig.aig,1,,36708,25,917700,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex297/logs/ex297_r26_oppdelta_cell_residual_abc_g_aig.evaluate.py.log,official evaluate.py OK; desc=oppdelta; base=no_base; groups=0:1/2:3/4:5/6:7/8:9/10:11/12:13; order=0:1:2:3:4:5:6:7:12:13:10:11:8:9; bdd_nodes=25985; residual_ones=113155
ex297,unknown,unknown-symbol-r26,ex297_r26_prefix_localctx_residual_d20_abc_g_aig_d20,cyclic 2-bit-symbol prefix-state local-context residual,per-cell radius1 local table plus prefix-state residual BDD,shared prefix xor state plus per-cell residual correction roots,ex297|cyclic_2-bit-symbol_prefix-state_local-context_residual|per-cell_radius1_local_table_plus_prefix-state_residual_BDD|shared_prefix_xor_state_plus_per-cell_residual_correction_roots|yosys_abc_g_aig_d20|official_truth_exact_local_context_base_with_prefix_residual|cell_pairs,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex297/verilog/ex297_r26_prefix_localctx_residual_d20.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex297/aigs/ex297_r26_prefix_localctx_residual_d20_abc_g_aig_d20.aig,1,,37603,31,1165693,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex297/logs/ex297_r26_prefix_localctx_residual_d20_abc_g_aig_d20.evaluate.py.log,official evaluate.py OK; desc=prefix; base=per_cell_radius1_local_majority_table; groups=0:1/2:3/4:5/6:7/8:9/10:11/12:13; order=0:1:12:13:2:3:10:11:4:5:8:9:6:7; bdd_nodes=27655; residual_ones=84175
ex297,unknown,unknown-symbol-r26,ex297_r26_oppdelta_linear_mod4_residual_d24_abc_g_aig_d24,cyclic 2-bit-symbol descriptor GF2 linear residual,degree1 ANF base over opposite-cell descriptor plus grouped residual BDD,shared opposite-pair descriptors and mod4 residual output planes,ex297|cyclic_2-bit-symbol_descriptor_GF2_linear_residual|degree1_ANF_base_over_opposite-cell_descriptor_plus_grouped_residual_BDD|shared_opposite-pair_descriptors_and_mod4_residual_output_planes|yosys_abc_g_aig_d24|official_truth_exact_linear_anf_base_with_descriptor_residual|mod4_output_planes,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex297/verilog/ex297_r26_oppdelta_linear_mod4_residual_d24.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex297/aigs/ex297_r26_oppdelta_linear_mod4_residual_d24_abc_g_aig_d24.aig,1,,36257,26,942682,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex297/logs/ex297_r26_oppdelta_linear_mod4_residual_d24_abc_g_aig_d24.evaluate.py.log,official evaluate.py OK; desc=oppdelta; base=degree1_anf_base_terms=24; groups=0:4:8:12/1:5:9:13/2:6:10/3:7:11; order=0:1:2:3:4:5:6:7:12:13:10:11:8:9; bdd_nodes=25320; residual_ones=109097
ex299,unknown,unknown-symbol-r26,ex299_r26_oppdelta_cell_residual_abc_g_aig,cyclic 2-bit-symbol opposite-cell descriptor recurrence,opposite-cell anchor/delta descriptor residual BDD,shared opposite-pair xor descriptors with per-cell residual BDD pools,ex299|cyclic_2-bit-symbol_opposite-cell_descriptor_recurrence|opposite-cell_anchor/delta_descriptor_residual_BDD|shared_opposite-pair_xor_descriptors_with_per-cell_residual_BDD_pools|yosys_abc_g_aig|official_truth_exact_invertible_opposite_delta_descriptor|cell_pairs,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex299/verilog/ex299_r26_oppdelta_cell_residual.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex299/aigs/ex299_r26_oppdelta_cell_residual_abc_g_aig.aig,1,,133665,29,3876285,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex299/logs/ex299_r26_oppdelta_cell_residual_abc_g_aig.evaluate.py.log,official evaluate.py OK; desc=oppdelta; base=no_base; groups=0:1/2:3/4:5/6:7/8:9/10:11/12:13/14:15; order=0:1:2:3:4:5:6:7:14:15:12:13:10:11:8:9; bdd_nodes=98028; residual_ones=514912
ex299,unknown,unknown-symbol-r26,ex299_r26_prefix_localctx_residual_d20_abc_g_aig_d20,cyclic 2-bit-symbol prefix-state local-context residual,per-cell radius1 local table plus prefix-state residual BDD,shared prefix xor state plus per-cell residual correction roots,ex299|cyclic_2-bit-symbol_prefix-state_local-context_residual|per-cell_radius1_local_table_plus_prefix-state_residual_BDD|shared_prefix_xor_state_plus_per-cell_residual_correction_roots|yosys_abc_g_aig_d20|official_truth_exact_local_context_base_with_prefix_residual|cell_pairs,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex299/verilog/ex299_r26_prefix_localctx_residual_d20.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex299/aigs/ex299_r26_prefix_localctx_residual_d20_abc_g_aig_d20.aig,1,,145307,38,5521666,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex299/logs/ex299_r26_prefix_localctx_residual_d20_abc_g_aig_d20.evaluate.py.log,official evaluate.py OK; desc=prefix; base=per_cell_radius1_local_majority_table; groups=0:1/2:3/4:5/6:7/8:9/10:11/12:13/14:15; order=0:1:14:15:2:3:12:13:4:5:10:11:6:7:8:9; bdd_nodes=109859; residual_ones=384736
ex299,unknown,unknown-symbol-r26,ex299_r26_oppdelta_linear_mod4_residual_d24_abc_g_aig_d24,cyclic 2-bit-symbol descriptor GF2 linear residual,degree1 ANF base over opposite-cell descriptor plus grouped residual BDD,shared opposite-pair descriptors and mod4 residual output planes,ex299|cyclic_2-bit-symbol_descriptor_GF2_linear_residual|degree1_ANF_base_over_opposite-cell_descriptor_plus_grouped_residual_BDD|shared_opposite-pair_descriptors_and_mod4_residual_output_planes|yosys_abc_g_aig_d24|official_truth_exact_linear_anf_base_with_descriptor_residual|mod4_output_planes,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex299/verilog/ex299_r26_oppdelta_linear_mod4_residual_d24.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex299/aigs/ex299_r26_oppdelta_linear_mod4_residual_d24_abc_g_aig_d24.aig,1,,134418,31,4166958,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-symbol-r26/ex299/logs/ex299_r26_oppdelta_linear_mod4_residual_d24_abc_g_aig_d24.evaluate.py.log,official evaluate.py OK; desc=oppdelta; base=degree1_anf_base_terms=34; groups=0:4:8:12/1:5:9:13/2:6:10:14/3:7:11:15; order=0:1:2:3:4:5:6:7:14:15:12:13:10:11:8:9; bdd_nodes=94358; residual_ones=503034
